CUSR0000SAH      	2019	M03	     263.951	
CUSR0000SAH      	2019	M04	     264.649	
CUSR0000SAH      	2019	M05	     265.129	
CUSR0000SAH      	2019	M06	     265.866	
CUSR0000SAH      	2019	M07	     266.527	
CUSR0000SAH      	2019	M08	     266.832	
CUSR0000SAH      	2019	M09	     267.574	
CUSR0000SAH      	2019	M10	     267.930	
CUSR0000SAH      	2019	M11	     268.444	
CUSR0000SAH      	2019	M12	     268.860	
CUSR0000SAH      	2020	M01	     269.689	
CUSR0000SAH      	2020	M02	     270.365	
CUSR0000SAH      	2020	M03	     270.321	
CUSR0000SAH      	2020	M04	     270.366	
CUSR0000SAH      	2020	M05	     270.785	
CUSR0000SAH      	2020	M06	     271.260	
CUSR0000SAH      	2020	M07	     271.942	
CUSR0000SAH      	2020	M08	     272.539	
CUSR0000SAH      	2020	M09	     272.895	
CUSR0000SAH      	2020	M10	     273.154	
CUSR0000SAH      	2020	M11	     273.806	
CUSR0000SAH      	2020	M12	     274.303	
CUSR0000SAH      	2021	M01	     274.397	
CUSR0000SAH      	2021	M02	     275.115	
CUSR0000SAH      	2021	M03	     275.994	
CUSR0000SAH      	2021	M04	     277.391	
CUSR0000SAH      	2021	M05	     278.624	
CUSR0000SAH      	2021	M06	     279.805	
CUSR0000SAH      	2021	M07	     281.084	
CUSR0000SAH      	2021	M08	     282.041	
CUSR0000SAH      	2021	M09	     283.523	
CUSR0000SAH      	2021	M10	     285.563	
CUSR0000SAH      	2021	M11	     286.952	
CUSR0000SAH      	2021	M12	     288.280	
CUSR0000SAH      	2022	M01	     289.914	
CUSR0000SAH      	2022	M02	     291.425	
CUSR0000SAH      	2022	M03	     293.485	
CUSR0000SAH      	2022	M04	     295.413	
CUSR0000SAH      	2022	M05	     297.892	
CUSR0000SAH      	2022	M06	     300.382	
CUSR0000SAH      	2022	M07	     301.868	
CUSR0000SAH      	2022	M08	     304.177	
CUSR0000SAH      	2022	M09	     306.281	
CUSR0000SAH      	2022	M10	     308.076	
CUSR0000SAH      	2022	M11	     309.357	
CUSR0000SAH      	2022	M12	     311.469	
CUSR0000SAH      	2023	M01	     313.812	
CUSR0000SAH      	2023	M02	     315.355	
CUSR0000SAH      	2023	M03	     316.363	
CUSR0000SAH      	2023	M04	     317.366	
CUSR0000SAH      	2023	M05	     318.146	
CUSR0000SAH      	2023	M06	     319.355	
CUSR0000SAH      	2023	M07	     320.552	
CUSR0000SAH      	2023	M08	     321.520	
CUSR0000SAH      	2023	M09	     323.250	
CUSR0000SAH      	2023	M10	     324.251	
CUSR0000SAH      	2023	M11	     325.495	
CUSR0000SAH      	2023	M12	     326.520	
CUSR0000SAH      	2024	M01	     328.419	
CUSR0000SAH      	2024	M02	     329.687	
CUSR0000SAH      	2024	M03	     331.054	
CUSR0000SAH      	2024	M04	     331.697	
CUSR0000SAH      	2024	M05	     332.638	
CUSR0000SAH      	2024	M06	     333.368	
CUSR0000SAH      	2024	M07	     334.461	
CUSR0000SAH      	2024	M08	     335.483	
CUSR0000SAH      	2024	M09	     336.436	
CUSR0000SAH      	2024	M10	     337.826	
CUSR0000SAH      	2024	M11	     338.952	
CUSR0000SAH      	2024	M12	     339.905	
CUSR0000SAH      	2025	M01	     341.068	
CUSR0000SAH      	2025	M02	     342.357	
CUSR0000SAH      	2025	M03	     343.327	
CUSR0000SAH      	2025	M04	     344.850	
CUSR0000SAH      	2025	M05	     345.845	
CUSR0000SAH      	2025	M06	     346.893	
CUSR0000SAH      	2025	M07	     347.642	
CUSR0000SAH      	2025	M08	     348.822	
CUSR0000SAH      	2025	M09	     349.429	
CUSR0000SAH      	2025	M10	           -	X
CUSR0000SAH      	2025	M11	     350.853	
CUSR0000SAH      	2025	M12	     352.085	
CUSR0000SAH      	2026	M01	     352.739	
CUSR0000SAH      	2026	M02	     353.699	
CUSR0000SAH      	2026	M03	     354.888	
CUSR0000SAH      	2026	M04	     357.366	
CUSR0000SAH      	2026	M05	     358.244	
CUSR0000SAH      	2026	M06	     358.413	
CUSR0000SAH      	2026	M07	     358.931	
