Date,pe_ratio
1933-10-01,21.95402298850575
1933-11-01,22.354285714285712
1933-12-01,22.65909090909091
1934-01-01,23.728050427735255
1934-02-01,25.25094802587553
1934-03-01,23.734806629834253
1934-04-01,23.910663455222245
1934-05-01,21.2890625
1934-06-01,21.376344086021504
1934-07-01,20.183290707587386
1934-08-01,19.226706106063805
1934-09-01,18.59685863874346
1934-10-01,18.58002906373261
1934-11-01,18.937834499794153
1934-12-01,18.897959183673468
1935-01-01,16.24561403508772
1935-02-01,13.815384615384616
1935-03-01,11.52054794520548
1935-04-01,11.947131300823214
1935-05-01,12.446813807154813
1935-06-01,12.493827160493826
1935-07-01,13.424375388393022
1935-08-01,14.639478695502705
1935-09-01,15.276315789473683
1935-10-01,15.68421052631579
1935-11-01,17.157894736842103
1935-12-01,17.157894736842103
1936-01-01,17.87012987012987
1936-02-01,18.653846153846153
1936-03-01,18.81012658227848
1936-04-01,18.146341463414636
1936-05-01,16.576470588235296
1936-06-01,16.693181818181817
1936-07-01,17.288888888888888
1936-08-01,17.25
1936-09-01,17.074468085106385
1936-10-01,17.472407768135252
1936-11-01,17.476515931716754
1936-12-01,16.72549019607843
1937-01-01,16.752380952380953
1937-02-01,16.768518518518515
1937-03-01,16.297297297297295
1937-04-01,15.053097345132747
1937-05-01,14.130434782608697
1937-06-01,13.367521367521368
1937-07-01,13.963443922910331
1937-08-01,13.91139587644287
1937-09-01,11.778688524590164
1937-10-01,10.319327731092438
1937-11-01,9.655172413793103
1937-12-01,9.752212389380531
1938-01-01,10.504611440831454
1938-02-01,10.788308756706046
1938-03-01,10.628865979381445
1938-04-01,10.948343523373994
1938-05-01,11.928282100286015
1938-06-01,13.25974025974026
1938-07-01,17.0
1938-08-01,18.37313432835821
1938-09-01,18.951612903225808
1938-10-01,20.840414446588063
1938-11-01,20.636852966764717
1938-12-01,19.828125
1939-01-01,18.84423057499024
1939-02-01,18.058243661046767
1939-03-01,17.450704225352116
1939-04-01,14.903662888228034
1939-05-01,15.107630093107666
1939-06-01,15.039473684210526
1939-07-01,15.07724674796277
1939-08-01,14.546224599254034
1939-09-01,15.76543209876543
1939-10-01,15.357142857142858
1939-11-01,14.563218390804598
1939-12-01,13.744444444444444
1940-01-01,13.225806451612904
1940-02-01,12.729166666666668
1940-03-01,12.272727272727273
1940-04-01,12.18870136191602
1940-05-01,10.338795891843295
1940-06-01,9.298076923076923
1940-07-01,9.484207228503887
1940-08-01,9.562470117280883
1940-09-01,9.842592592592593
1940-10-01,10.028037383177569
1940-11-01,10.358490566037736
1940-12-01,10.028571428571427
1941-01-01,10.015854480552154
1941-02-01,9.359591925577522
1941-03-01,9.386792452830187
1941-04-01,9.009345794392523
1941-05-01,8.731481481481481
1941-06-01,8.954128440366972
1941-07-01,9.133558259816795
1941-08-01,8.8270638989513
1941-09-01,8.605042016806724
1941-10-01,8.330508474576272
1941-11-01,8.008547008547009
1941-12-01,7.551724137931035
1942-01-01,7.973214285714285
1942-02-01,8.00925925925926
1942-03-01,7.865384615384615
1942-04-01,7.686274509803921
1942-05-01,7.93
1942-06-01,8.5
1942-07-01,8.937927952438637
1942-08-01,9.010492661011419
1942-09-01,9.23404255319149
